"logFC" "logCPM" "PValue" "FDR"
"FAM98A" -1.35726379767362 5.20415962215566 0.00516395439739003 0.308310862295787
"AC009491.1" -1.34323316652356 5.73086654379197 0.00517741315476297 0.308310862295787
"MRPS18B" -1.35138747720639 5.59254834310867 0.00518699818250113 0.308310862295787
"STARD5" -1.3712471426045 5.28924384754636 0.00522587737113875 0.309360207922577
"TSSK4" -1.36140328935103 5.59549522519256 0.00523714325726724 0.309360207922577
"PSMC4" -1.345206463651 2.69339738498987 0.0052517238654736 0.309360207922577
"TMEM134" -1.33108906634208 5.90164028150931 0.00528636751928031 0.309360207922577
"ASPRV1" -1.33273891156532 5.71449711788089 0.00529092872465952 0.309360207922577
"H2AFX" -1.38651297624202 4.13320701671054 0.00530687808286769 0.309360207922577
"ADAMTS14" -1.35890433779493 4.63881438550164 0.00531276079703292 0.309360207922577
"EAF1" -1.3622165568441 4.32445159191015 0.00538888957546101 0.312883614742202
"TAS2R60" -1.3387745839688 5.89933384278859 0.00541851452343599 0.313694405835105
"SMCHD1" -1.34454737844446 4.50355382889456 0.00547056893186876 0.315795291856666
"CDK16" -1.33945190275373 4.08122005146189 0.0055175389873428 0.317591446711102
"ZNF716" -1.33390821191263 4.16096708481258 0.00558659646836741 0.319425271552235
"LDHAL6A" -1.3401284805193 3.29695661986271 0.00558691996554834 0.319425271552235
"TMEM88" -1.32145544718384 6.20734608701396 0.00559723779715613 0.319425271552235
"COG8" -1.33458415752681 3.41599964484951 0.00561335982931368 0.319435257786881
"ARHGEF10L" -1.32174486048896 4.92269212993977 0.00567990698360172 0.320597571982261
"GABRG2" -1.33885620481022 4.99986882307392 0.0056986396270652 0.320597571982261
"COQ7" -1.37130394989766 6.16153996414166 0.0057109059617402 0.320597571982261
"RP11-468E2.4" -1.34782588394758 4.98155148409167 0.00572437410114168 0.320597571982261
"OR2C3" -1.35137090060285 3.54004070256826 0.00573844622633964 0.320597571982261
"TBCCD1" -1.33968344826677 6.45231354087599 0.00575439813619747 0.320597571982261
"MISP" -1.31792318397425 3.34175215875063 0.00575742409174199 0.320597571982261
"PPP2R3C" -1.34944175151271 5.31310507659718 0.00577278102297041 0.320597571982261
"ROM1" -1.3517873611149 4.99587389884157 0.00581383581784657 0.320597571982261
"GRHL3" -1.33617399148192 4.61217054098936 0.00584792536730859 0.320597571982261
"CTDSP2" -1.33031115883494 3.9446327873501 0.00586537145268873 0.320597571982261
"PPIAL4F" -1.33250879633951 4.2199538327918 0.00587296027923995 0.320597571982261
"BHLHB9" -1.33192462686673 5.56850064943471 0.00587344600155414 0.320597571982261
"ACIN1" -1.31638779897282 6.23505520009323 0.00590248148674395 0.320597571982261
"PIGV" 1.34765443047211 2.14691016101477 0.00591298186974121 0.320597571982261
"TAPBP" -1.62433501817347 -1.59493395241305 0.00592734544549531 0.320597571982261
"CNPY4" -1.30133888645048 6.86295807804322 0.00593286502543489 0.320597571982261
"TOMM5" -1.34081713097874 5.65932120004299 0.0059585275717321 0.320597571982261
"HNRNPA3" -1.30606006612752 5.65298121448066 0.00596090703153348 0.320597571982261
"SEMA4B" -1.36307788205093 2.04701876393352 0.00596897271378112 0.320597571982261
"CDIPT" -1.32695610161237 2.68128098387071 0.00596989138582115 0.320597571982261
"ACOT12" -1.29654570720367 6.52481036371113 0.0060141457035774 0.320718501343036
"DDX49" -1.32135396442971 5.64727002332764 0.00602409152020662 0.320718501343036
"ZNF768" -1.3733217280967 0.878453409339165 0.0060260413856107 0.320718501343036
"BNIP1" -1.31588359953674 5.40735866944942 0.00603618765944408 0.320718501343036
"GOLGA8T" -1.31523600426882 4.69895885457139 0.00607183955386115 0.321759307151833
"AP1M1" -1.31283230717955 5.97272066012799 0.00611813614018232 0.323209445613345
"BICC1" -1.31345322224595 4.74085371685051 0.00616587001029461 0.323209445613345
"DLL3" -1.31699365933014 4.58590209346146 0.0061676761715932 0.323209445613345
"GTF2H2C" -1.29243562846824 6.12167297282455 0.00617308404004586 0.323209445613345
"SENP2" -1.33627453485418 3.58644061851603 0.00618024911776996 0.323209445613345
"KCTD3" -1.33839273349774 5.42614223407957 0.00619601752860689 0.323209445613345
"PCYT1B" -1.33611004704198 1.8978536872696 0.00621324501999872 0.323266262326219
"FCHO2" -1.32515211668806 5.30848872132256 0.00625196872910681 0.324438304696214
"DRD3" -1.32371931678333 4.4607156214064 0.006295751935273 0.325520049391728
"KIF25" -1.30325652101763 6.69111371860851 0.00630531571883532 0.325520049391728
"ITPR2" -1.320171226091 5.15020905324738 0.00633343256023134 0.326131073557825
"ZNF140" -1.30367109059142 5.9009243946612 0.00636895543969169 0.3265364888075
"UBA6" -1.3108567259073 4.97071056520867 0.00637390879755043 0.3265364888075
"RBMY1F" -1.34853092682677 1.3179879950575 0.00642934677184588 0.326875736266929
"KDM5C" -1.30701036520412 5.19078833599778 0.00644034121296634 0.326875736266929
"INTS3" -1.34581480056021 2.70433819713922 0.00644937370402683 0.326875736266929
"GATA4" -1.33924401447258 5.13472067332516 0.0064539498629478 0.326875736266929
"ST8SIA4" -1.34220778476896 7.64881227933482 0.00648070566953024 0.326875736266929
"PAK1" -1.30256111176424 5.69442309449718 0.0064822232347224 0.326875736266929
"AKR1C4" -1.28925557286775 5.95009535375732 0.0065110976573777 0.326875736266929
"ECT2L" -1.33391118634076 1.36991175838587 0.0065133819060514 0.326875736266929
"ARL5A" -1.33779831293418 2.07231403093865 0.0065531579980153 0.326875736266929
"IFNE" -1.32357944055675 5.50895361815064 0.00656629741218751 0.326875736266929
"ELAVL2" -1.30568871197385 4.64231228275722 0.00658709935904765 0.326875736266929
"TTC21B" -1.30095429880347 6.34672079636957 0.00659860706659142 0.326875736266929
"USP49" -1.29390600315734 5.76726015131301 0.00660360420337263 0.326875736266929
"ZNF268" -1.2995240533771 5.72287272894458 0.00660915348857231 0.326875736266929
"JAKMIP1" -1.29717053113246 5.56009900413123 0.0066429820087959 0.326875736266929
"MIA-RAB4B" -1.30830687960154 4.39242217712027 0.00665641084267706 0.326875736266929
"FAM135A" -1.29690006930423 5.61685957393279 0.00665794520477794 0.326875736266929
"PTPRH" -1.2999572771921 6.81372662484574 0.00669806401116069 0.32752515309055
"CPED1" -1.2917784697087 6.81506484815684 0.00670387463267564 0.32752515309055
"C8orf33" -1.2830727291509 6.09597925917947 0.00673347798048825 0.328048897233347
"CAPS2" -1.29727487664239 5.63147808512444 0.00674734889222401 0.328048897233347
"MDM2" -1.32890610736286 5.66056179375037 0.00679392528730111 0.329513601525251
"MET" -1.29242925712413 5.43437143911654 0.00686477974191504 0.332016728802739
"PPARGC1A" -1.28503582648121 5.80359875629943 0.00687868516065781 0.332016728802739
"TCTE1" -1.29401705899128 7.33129758350492 0.0069047079184597 0.332155056065991
"KDM5D" -1.31150150162871 4.0488330643379 0.00691471511055454 0.332155056065991
"RCN2" -1.39623013253211 0.45705188612346 0.00696922828853468 0.333761044355796
"PLXNC1" -1.27885108715859 6.85726654713858 0.00699648558464589 0.333761044355796
"PPP3CA" -1.33048632567707 5.78963859271126 0.00701841194840193 0.333761044355796
"PMAIP1" -1.29976996310187 4.64346669515 0.00703930925680572 0.333761044355796
"LDB1" -1.30736889969922 6.36740251248286 0.00706726607330209 0.333761044355796
"GOLGA6L6" -1.32922576804427 3.82375261332522 0.00709156395342833 0.333761044355796
"SLC44A4" -1.29952755009227 4.11416884153902 0.00711368466696155 0.333761044355796
"AL513523.2" -1.30332299545335 3.84280324206742 0.00711505881043314 0.333761044355796
"NPY2R" -1.28544162764987 7.0772625849122 0.00711852887239086 0.333761044355796
"MS4A13" -1.31579419477481 5.26330230431257 0.00713363477370902 0.333761044355796
"AC003002.6" -1.30703388176535 6.75748543539834 0.0071408653693862 0.333761044355796
"CSNK2B" -1.28286049091316 6.23019681090624 0.00718748296469128 0.333761044355796
"PRDX1" -1.27942285400388 3.30889550611334 0.00718791620289361 0.333761044355796
"ZCCHC5" -1.27002368125298 6.37112196073463 0.00719645321286094 0.333761044355796
"ZNF486" -1.28154239857262 6.3926457078246 0.00720827873745242 0.333761044355796
"RCVRN" -1.29120899517912 4.86016756867311 0.00721602853230404 0.333761044355796
"VPS13A" -1.28085096146091 4.87271021117134 0.00723140598324674 0.333761044355796
"NLRP8" -1.34509268621606 4.90983082837419 0.00728071910166045 0.334248499384752
"NCAPG2" -1.28395453825735 4.917024191154 0.00728397171085356 0.334248499384752
"MTMR8" -1.26437893168211 6.39227591568763 0.00729607394434525 0.334248499384752
"RP1-37E16.12" -1.28013070618246 2.83847768551423 0.00730871363039895 0.334248499384752
"TMEM242" 1.30403629767133 3.90387026668552 0.0073384562722772 0.334844231412265
"HS6ST3" -1.31060121404769 7.97841332665046 0.00742648302788157 0.338090639844308
"RP11-475E11.9" -1.29621006308731 4.51650167330334 0.00745287603754205 0.338522811582777
"AADAT" -1.2903840648123 2.2490274641964 0.00747180924718119 0.338614957082096
"ASMT" -1.26061242778458 6.22467748879386 0.00752792994891936 0.340388182408135
"CLMN" -1.28086446405305 6.32370001424426 0.00765648364734938 0.344536474359301
"LYPD4" -1.2830044773439 4.70151822134936 0.00767020012068124 0.344536474359301
"F2RL1" -1.27430476874946 4.30924633668925 0.00767127290520934 0.344536474359301
"CACNB4" -1.26488555433887 5.88114856560641 0.00771614666856008 0.345776585946145
"APBB1IP" -1.31871432882383 3.18092370613838 0.00777107132492587 0.347460557387478
"ERVK3-1" -1.25648956612726 6.39566673916082 0.00784334539424751 0.349174700882454
"ZBTB37" -1.25885555412081 6.57476251987601 0.00786508830897067 0.349174700882454
"LPAR3" -1.28171959370732 6.81824505867885 0.00786654283703589 0.349174700882454
"VPS53" -1.3459915515006 4.89606116932748 0.00788444357097547 0.349174700882454
"MYCBPAP" -1.28540753046481 4.14238296077084 0.00789656729567927 0.349174700882454
"RP11-73M18.2" -1.25784805009393 6.949342942298 0.00792066103264014 0.349341402979302
"C1orf122" -1.25759070294988 8.55669108438582 0.0079352173309162 0.349341402979302
"CHN1" -1.27389031423493 4.17931283476746 0.00801532085972037 0.352094061712848
"CCDC85C" -1.28057462436688 3.09143743724351 0.00813742204987816 0.356592023890297
"SLC25A42" -1.26573021977215 5.56600412264989 0.00816401860904859 0.356592023890297
"SOX8" -1.31174070557279 1.54094062560592 0.0081711217096324 0.356592023890297
"SLC25A4" -1.28961366756013 6.06771075789215 0.0082089971859605 0.357466136156467
"ZNF713" -1.25179445130634 6.55282228413322 0.00823897960130595 0.357784074390343
"RALY" -1.27897436705942 3.93197205720729 0.00825572859207443 0.357784074390343
"HBA2" -1.26093213827758 4.97420764738186 0.00828963300275425 0.357784074390343
"DFFA" -1.28797418233138 4.28311119954941 0.00830535787282015 0.357784074390343
"FGF2" -1.29544338208406 4.83628387515811 0.00830560604021316 0.357784074390343
"OR7C2" -1.26114416477573 6.46009385784017 0.00833577332314078 0.358199874684382
"SLFN14" 1.27549949717266 4.77243990199236 0.00835220421891518 0.358199874684382
"GOSR2" -1.25542068542777 5.0604001450696 0.00839299792874843 0.358199874684382
"ZNF776" -1.27954619422442 3.03012560467368 0.00839612217486737 0.358199874684382
"MZT2A" -1.27378915444614 3.55877210414052 0.00840466981686685 0.358199874684382
"RPS4Y1" -1.29114680434973 4.18605065620629 0.00843081118627792 0.358551122871195
"FAM133B" -1.24190839718997 6.77841901491945 0.00846277124304932 0.359147819426951
"GRAMD1B" -1.26570770676961 4.47820906851568 0.00852773238564016 0.360044060733491
"CACNA2D1" -1.25644376779992 5.49042325802832 0.00855096566446361 0.360044060733491
"GPER1" -1.33049277452089 1.81847773515718 0.00855203437115249 0.360044060733491
"PCDHA2" -1.269642457343 3.05783363133722 0.00855578717533531 0.360044060733491
"TMEM50A" -1.30557220276588 0.995672787033497 0.00858934072508127 0.360244948073133
"C14orf80" -1.25977612679899 5.37663246215212 0.00861882887155951 0.360244948073133
"CHEK1" -1.2496836371101 6.51092041101134 0.00861970327681334 0.360244948073133
"ODF1" -1.3343851576763 0.00752717752647824 0.00863816222879085 0.360244948073133
"RECQL5" -1.2841893384942 2.98883957913309 0.00865048275289186 0.360244948073133
"CRELD2" -1.26572190010506 4.84507974776952 0.00868053899463569 0.360746631953418
"GPD1L" -1.23753480370189 6.34349935034462 0.00873416423192736 0.36222369302223
"ADAM21" -1.27832864452072 6.04072195894297 0.00879262978385623 0.362683469646192
"GULP1" -1.28470855639243 5.16559988909799 0.00879402138847764 0.362683469646192
"C18orf25" -1.2465650687731 4.96712071500748 0.00881575357899842 0.362683469646192
"POMGNT1" -1.2537963294553 6.65240332277906 0.00883269034095561 0.362683469646192
"AC104581.1" -1.27704970891287 6.68330810010574 0.00883732560973564 0.362683469646192
"ALPP" -1.24405575199922 3.4653966468316 0.00885388730752272 0.362683469646192
"SLC30A10" -1.28095228032795 2.13286503452477 0.00888745282163505 0.363315443816677
"AC006328.1" -1.29330358963091 5.00255314022429 0.00891058367846311 0.363519147990416
"PANK4" -1.25038885389466 4.77260259047619 0.00906906432740147 0.36653533730014
"NME1-NME2" -1.27280343805446 3.78430762398564 0.00909292729517016 0.36653533730014
"GK2" -1.23976849415116 5.83379986151828 0.00912757527925502 0.36653533730014
"KRT34" -1.24911575560156 5.9107850773387 0.00913044989978414 0.36653533730014
"ISCA2" -1.23143344453913 5.87358877830466 0.00914175129659244 0.36653533730014
"DESI1" -1.2525677076451 5.83589516121748 0.00915352124637147 0.36653533730014
"PRAMEF7" -1.26309332855882 6.68036384419355 0.00916455515608017 0.36653533730014
"CACNB3" 1.2429311817768 3.44823652568949 0.00917054572004889 0.36653533730014
"HMGN1" -1.23914944040058 3.27068425746053 0.00918826392560295 0.36653533730014
"ADCY6" -1.29697042559852 4.11745811307462 0.00918918291708614 0.36653533730014
"FLRT3" -1.23402718032449 6.14719501545904 0.00920274661036445 0.36653533730014
"CXCR1" -1.23678785851727 5.27176069355795 0.0092119323049186 0.36653533730014
"FGL1" -1.26398799820776 4.35084189467313 0.00923188928106455 0.36653533730014
"TPSD1" -1.26472690445658 5.2227167072654 0.00924069419083275 0.36653533730014
"DCAF12" -1.23328984126029 6.0683828331396 0.00936436643287971 0.36809177780433
"UQCRHL" -1.26027442224071 2.0818585138614 0.00938794314287685 0.36809177780433
"MT-ND1" -1.26387657751643 4.65506996344626 0.00939633926837654 0.36809177780433
"PRB3" -1.22952353786448 5.68987073719292 0.00942800811260799 0.36809177780433
"ITGB5" -1.25037269240499 3.06920517563624 0.00943450813765986 0.36809177780433
"PARP4" -1.24349847675914 5.24603660228116 0.00944144493086974 0.36809177780433
"ADH1A" -1.27286528135035 4.70403824001294 0.00944594716362124 0.36809177780433
"ZZEF1" -1.59202130335093 -1.95282251024607 0.00947459969210471 0.36809177780433
"OR4D11" -1.23663880875621 4.78103327996661 0.00947506725168192 0.36809177780433
"EOGT" -1.23363323714697 5.69291275397685 0.00949241791617288 0.36809177780433
"ATP6AP1" -1.24330957893572 3.73198524819374 0.00950625927956221 0.36809177780433
"UTP14C" -1.24460937801135 6.00080279982941 0.00950685770200529 0.36809177780433
"B2M" -1.24122023210756 4.14616925992621 0.00953319566196883 0.36809177780433
"PTGER1" 1.23084911036136 5.0839209430059 0.00956593235778501 0.36809177780433
"FIBIN" 1.22835714526526 6.85313931681677 0.00957206753750918 0.36809177780433
"SEMG1" -1.26570854417373 4.24666109903943 0.00959901251188604 0.36809177780433
"CPSF3L" -1.27038457229047 5.55461177325673 0.00962316387222904 0.36809177780433
"SLC36A2" -1.23954609653733 6.66613421975818 0.00962950508970724 0.36809177780433
"SLC24A1" -1.26020284877439 6.2153808542786 0.00965290277367693 0.36809177780433
"STX19" -1.24160684421437 4.10986297289945 0.00967238857771517 0.36809177780433
"FBXW10" 1.22655719700351 7.43000860654389 0.00967982469082248 0.36809177780433
"TSC22D3" -1.23692749261887 3.86722700155472 0.00968420782301842 0.36809177780433
"KCTD18" -1.24693046851203 4.10607379953878 0.00970952476344919 0.368355095713354
"KIAA1257" -1.24750208333623 2.75171920252787 0.00975582988570151 0.368740114440023
"USP10" -1.22607501513212 3.41104811939809 0.00975649047242834 0.368740114440023
"ZNF280D" -1.23880726834676 2.74309607410575 0.00987752644810271 0.372155598170692
"VAMP2" -1.23997302765552 7.54141295401277 0.00988401868238271 0.372155598170692
"LMNB1" -1.26697951263865 1.83357184876537 0.0099219981303196 0.372884698965163
"RASAL1" -1.25958213362252 6.48310032606833 0.009982404137784 0.373239365222831
"RP11-834C11.12" -1.26134636475354 4.85645834189769 0.00998293207142058 0.373239365222831
"MEIOB" -1.21583559421862 6.44900930080225 0.0100027727462958 0.373239365222831
"SIGLEC12" -1.23139730050685 4.95780649746905 0.0100169601515041 0.373239365222831
"SLC39A2" -1.23532601635768 3.99095761300261 0.0100390061408098 0.373239365222831
"C6orf226" -1.21604668507362 7.51357847531571 0.0100505217579174 0.373239365222831
"APOH" -1.23100150758039 3.69481644541603 0.0100618669672173 0.373239365222831
"GZMK" -1.23798274528501 4.37268912140757 0.0100839731057917 0.373367958007603
"C11orf40" -1.24044820059045 6.74439181853773 0.0101289118433205 0.373904577104868
"RP5-994D16.12" -1.21984212088716 6.07930815480642 0.010145985764079 0.373904577104868
"CDKL2" -1.34288470174764 -0.525904108654145 0.0101577952836183 0.373904577104868
"RASSF9" -1.24603035127683 4.71686575975288 0.0101756757268579 0.373904577104868
"PGAM1" -1.2218391227327 4.97310944611008 0.0101986868036343 0.373904577104868
"UTF1" -1.23271293959613 2.91818178067472 0.0102104639646729 0.373904577104868
"NADK2" -1.20963369541853 6.95158024547167 0.0103059397617413 0.376712188626715
"GOLGA6A" -1.20470011486305 6.654333472738 0.0103323915547356 0.37671939214029
"CSRNP2" -1.21429453611366 5.108852946887 0.0103437504706285 0.37671939214029
